0.507451,0.530175,0.974584,1.05311,2.11642,118
0.486521,0.522955,0.941666,1.03002,2.13376,119
0.447344,0.514887,0.906613,0.992333,2.14646,120
0.449415,0.486325,0.915198,0.975117,2.15387,121
0.455707,0.493128,0.837355,0.926556,2.16596,122
0.424928,0.464517,0.824289,0.891454,2.18641,123
0.424709,0.457814,0.800872,0.855629,2.1822,124
0.399204,0.443352,0.773354,0.834452,2.18832,125
0.427206,0.432534,0.744835,0.785651,2.1989,126
0.416317,0.431084,0.700206,0.750273,2.19199,127
0.383396,0.428591,0.685647,0.705643,2.19589,128
0.385591,0.420071,0.645238,0.705347,2.09777,129
0.379432,0.414611,0.606881,0.649695,1.99299,130
0.364959,0.392121,0.588592,0.633704,1.88529,131
0.369959,0.373069,0.542233,0.592515,1.78742,132
0.35929,0.368539,0.525112,0.559284,1.7142,133
0.330558,0.371704,0.481745,0.54075,1.60096,134
0.346731,0.363278,0.469493,0.486288,1.51908,135
0.311762,0.33987,0.448772,0.462421,1.40298,136
0.301134,0.326799,0.416423,0.426359,1.32214,137
0.300844,0.33026,0.362158,0.408427,1.20164,138
0.306229,0.320123,0.360917,0.404622,1.09683,139
0.286163,0.301832,0.305139,0.352829,1.0124,140
0.291039,0.291018,0.314829,0.34132,1.00652,141
0.271804,0.311298,0.329389,0.325861,1.00985,142
0.286841,0.293047,0.301915,0.328691,0.981587,143
0.2969,0.294094,0.318883,0.32929,0.994061,144
0.296246,0.309655,0.303799,0.330187,1.00512,145
0.279978,0.30464,0.312793,0.325081,0.981283,146
0.302518,0.286178,0.305874,0.327089,0.978604,147
0.283458,0.286799,0.315262,0.327744,0.983581,148
0.273772,0.290089,0.307788,0.336675,0.995982,149
0.290642,0.295706,0.318713,0.334516,0.992075,150
0.289971,0.289892,0.311023,0.327795,0.991474,151
0.285981,0.30244,0.31223,0.323114,0.987507,152
0.288682,0.304561,0.314634,0.332063,0.962265,153
0.265741,0.314898,0.305215,0.328121,1.00818,154
0.259794,0.302438,0.299572,0.336319,0.979569,155
0.296914,0.302044,0.317471,0.34851,0.996377,156
0.273741,0.299186,0.323721,0.347346,0.997493,157
0.284004,0.305278,0.30668,0.350558,0.987406,158
0.278558,0.304086,0.314177,0.329501,0.967489,159
0.282708,0.305026,0.315437,0.326795,0.990445,160
0.27135,0.295903,0.307821,0.317653,0.991685,161
0.274583,0.305349,0.313185,0.324799,1.00002,162
0.293048,0.294873,0.283382,0.321311,0.985942,163
0.280073,0.30888,0.304473,0.339187,0.992096,164
0.282714,0.292789,0.321,0.318528,0.986772,165
0.283319,0.295312,0.314258,0.323321,0.995195,166
0.29608,0.286399,0.325056,0.328495,0.990069,167
0.269245,0.294094,0.3183,0.340142,1.00465,168
0.288657,0.30598,0.305318,0.333443,1.001,169
0.279964,0.301059,0.315549,0.327068,0.996752,170
0.25253,0.302135,0.323331,0.328369,0.99765,171
0.291745,0.27914,0.307448,0.35051,0.99141,172
0.277322,0.296005,0.308045,0.336274,1.00733,173
0.284245,0.302437,0.318893,0.347132,0.959682,174
0.282513,0.294071,0.30346,0.330011,0.991261,175
0.288685,0.313098,0.301057,0.333018,0.98108,176
0.277168,0.282467,0.30672,0.339215,0.993898,177
0.285463,0.309248,0.298976,0.330093,0.993519,178
0.278228,0.312298,0.302562,0.320686,0.994937,179
